1,12,Flushing,"(40.74896468,-73.82829549)",Murray Hill,"(40.74778835,-73.97559168)",3
1,12,Flushing,"(40.74896468,-73.82829549)",Central Park,"(40.78342161,-73.9646069)",2
1,12,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",2
1,12,Flushing,"(40.74896468,-73.82829549)",Clinton,"(40.76188604,-74.00230047)",2
1,12,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",144
1,12,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",124
1,12,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",54
1,12,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",39
1,12,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",39
1,12,Clinton,"(40.76188604,-74.00230047)",Flushing,"(40.74896468,-73.82829549)",37
1,12,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",37
1,12,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",33
1,12,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",28
1,13,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",11
1,13,Flushing,"(40.74896468,-73.82829549)",Murray Hill,"(40.74778835,-73.97559168)",8
1,13,Flushing,"(40.74896468,-73.82829549)",Forest Hills,"(40.72144008,-73.85225209)",7
1,13,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",7
1,13,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",6
1,13,Flushing,"(40.74896468,-73.82829549)",Queensboro Hill,"(40.76574174,-73.80967954)",5
1,13,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",5
1,13,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",4
1,13,Flushing,"(40.74896468,-73.82829549)",Clinton,"(40.76188604,-74.00230047)",4
1,13,Flushing,"(40.74896468,-73.82829549)",East Village,"(40.72586403,-73.98164047)",3
1,13,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",81
1,13,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",51
1,13,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",32
1,13,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",31
1,13,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",27
1,13,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",27
1,13,East Village,"(40.72586403,-73.98164047)",Flushing,"(40.74896468,-73.82829549)",26
1,13,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",26
1,13,Jackson Heights,"(40.7584864,-73.87698447)",Flushing,"(40.74896468,-73.82829549)",19
1,14,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",19
1,14,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",8
1,14,Flushing,"(40.74896468,-73.82829549)",Murray Hill,"(40.74778835,-73.97559168)",8
1,14,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",4
1,14,Flushing,"(40.74896468,-73.82829549)",Financial District,"(40.70476716,-74.00810248)",4
1,14,Flushing,"(40.74896468,-73.82829549)",Sunny Side,"(40.74206421,-73.93470863)",4
1,14,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",4
1,14,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",3
1,14,Flushing,"(40.74896468,-73.82829549)",Greenwich Village,"(40.73177447,-73.99867813)",3
1,14,Flushing,"(40.74896468,-73.82829549)",Lower East Side,"(40.71333799,-73.98988777)",3
1,14,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",63
1,14,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",40
